Id,Label,timeset,attr_type,global_occurrences,attr_2,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,isperiphery,iscenter,Cluter-ID,Cluster,modularity_class,stat_inf_class,clustering,eigencentrality
username_4972acb406db7e1537397e0cd6c9a4ed,5n6,,username,1,45841221,5n6,"composition, audible/inaudible works, ...  studied at Fukushima, Berlin and Les Ateliers UPIC, France. born in Fukushima","tokyo, fukuoka, the north",596,1669,4825,1466237527828795392,1466237527828795392,en,2021-12-02 02:47:22+00:00,"RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73",163,0,0,0,[],[],ubuweb,Alvin Lucier,"https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466153660052873216,38993997,retweeted,0,1,1,0,1,1,10,0.666667,0.75,0,0,0.008985,0.000155,2,67,false,false,948,1,104,513,0,0
username_4563b35be3478f5a8edf14d7b85566aa,73satta,,username,2,1244694067906109440,satta,猫が大好きです。動物/自然/音楽/美術/映画/スポーツ観戦（特にテニス）＊返信等遅くなりがちです。,[],1465,2159,27795,1466849436135739392,1466849436135739392,en,2021-12-03 19:18:52+00:00,RT @Resonantspaces: ALVIN LUCIER / Bird And Person Dyning https://t.co/tofCbiACCv  RIP.  (Cramps/1976 - Strange Days/2007) https://t.co/RLz…,4,0,0,0,[],[],Resonantspaces,ALVIN LUCIER,https://songwhip.com/alvinlucier/bird-and-person-dyning,[],1466753034667819009,265695951,retweeted,0,1,1,0,1,1,12,1,1,0,0,0.000036,0.000155,2,69,false,false,948,111,401,872,0,0
username_61faac1a4d9f636b508ec41faea7ddf8,7b73f39b85e1415,,username,1,2949142601,Aubert monique,,[],705,406,1438150,1466462452984471552,1466462452984471552,fr,2021-12-02 17:41:09+00:00,"RT @libe: ⚫ Mort d'Alvin Lucier, compositeur expérimental, à 90 ans  Pionnier des musiques expérimentales et de l’utilisation de la technol…",3,0,0,0,[],[],libe,[],[],[],1466448166178406401,68440549,retweeted,0,1,1,0,1,1,-1,1,1,0,0,0,0.000155,15,71,false,false,15,116,13,581,0,0
username_d94a3fda55e8e1aa3af5f0382d6ad918,850me,,username,2,578641327,Nikki Hedrick,Music & Entertainment in Florida's 850 and Beyond. https://t.co/PQ8h4gQs1M  All-around photog with @Yaherd_Meigh  https://t.co/TkZoTK6DOK,Northwest Florida,4824,3752,28435,1466225098977726464 | 1466225230771200000,1466225098977726464 | 1466225230771200000,en | fr,2021-12-02 01:57:59+00:00 | 2021-12-02 01:58:30+00:00,"Alvin Lucier, Avant-Garde Composer, Dead At 90 https://t.co/JcgJmf8VW6 https://t.co/5kkxza888f | Alvin Lucier, pioneering experimental composer, dead at 90 https://t.co/zSq7xWTy0C https://t.co/uv08OON9uD",0,0,0,0,[],[],[],Alvin Lucier | [],"http://dlvr.it/SDZmGm, https://twitter.com/850ME/status/1466225098977726465/photo/1 | http://dlvr.it/SDZmLk, https://twitter.com/850ME/status/1466225230771200003/photo/1",[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,16,72,false,false,16,242,14,13,0,0
username_70b85aba38ca493fd782357962ae1edc,99centimos,,username,1,48767504,99 céntimos,A veces hablo sobre sintetizadores. Avatar por @LordOfGraphix.,Madrid,578,388,1238,1466113420680478720,1466113420680478720,es,2021-12-01 18:34:13+00:00,"Mi hija acaba de repetir la frase “me ha gustado mucho el caldo” una y otra vez durante diez minutos. ¿Homenaje póstumo a Alvin Lucier, o simplemente tiene 5 años recién cumplidos?",0,1,7,0,[],[],[],Alvin Lucier,[],[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,17,73,false,false,17,243,15,14,0,0
username_06a50ebf7f3b991266bdf8b0ad01982e,9to5_rat,,username,1,4797987917,Tote Bag Scoliosis,such a pointless animal,he/him,248,249,3303,1466117188381601792,1466117188381601792,en,2021-12-01 18:49:11+00:00,RIP Alvin Lucier. I hope you're sitting in a good room somewhere.,0,0,5,0,[],[],[],Alvin Lucier,[],[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,18,74,false,false,18,244,16,15,0,0
username_44031a63033c2ec35446278b1bef843f,_2994898,,username,1,700930736187047936,2994898,"hayashida, takahiro. roasting sound / coffee roaster. https://t.co/ZkUCRSP2DS","Tokyo, Japan",23,47,12,1466213933128118272,1466213933128118272,en,2021-12-02 01:13:37+00:00,RIP Alvin Lucier. https://t.co/60RpbAtX55,0,0,0,0,[],[],[],Alvin Lucier,https://twitter.com/_2994898/status/1466213933128118272/photo/1,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,19,75,false,false,19,245,17,16,0,0
username_aa9a77c81b76e09cb72ee55b097be1bf,___________l__l,,username,2,2879504125,👾🐍🐅🐒妖怪みたまん🐒🐅🐍👾@🦉昔CD店で働いてたはかせ🦉,封獣ぬえ崇敬奉賛会員。音楽(60s~ メタル(正統、スラッシュ、デス、ブラック、ドゥーム、実験系)プログレ系各種、サイケ、モダン・フリージャズ、ニュー・ノーウェーブ、AOR、インディーズ、エレクトロニカ、各種サントラ・ゲーム系、ハード・マス・グラインドコア、歌謡、実験音楽etc..)国内外問わず大好きです。,京都府京都市上京区主税町964前,1257,3442,144673,1467524671939944448,1467524671939944448,ja,2021-12-05 16:02:01+00:00,RT @canD_chewZ: 先日亡くなられた実験音楽の大巨人Alvin Lucierの1976年作 「BIRD AND PERSON DYNING」 と 東京都立町田高校の1983年作 「第17回 合唱祭」 https://t.co/m4fXQyOT7k,20,0,0,0,[],[],canD_chewZ,"Alvin Lucier, BIRD AND PERSON DYNING, 東京都立町田高校, 第17回 合唱祭","https://twitter.com/canD_chewZ/status/1467375093307539459/photo/1, https://twitter.com/canD_chewZ/status/1467375093307539459/photo/1",[],1467375093307539459,621190058,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000026,0.000155,2,76,false,false,948,34,401,399,0,0
username_06a4626650506f5fe6d3e2de94121667,___dill___,,username,1,1266347409577213952,WillDavies,man makes noise,"Leeds, England",8,100,11,1466314592229933056,1466314592229933056,en,2021-12-02 07:53:36+00:00,RT @geoffwilt: Alvin Lucier was simply one of the giants living among us. One of a handful of the greatest to ever involve himself in the m…,1,0,0,0,[],[],geoffwilt,Alvin Lucier,[],[],1466090819635527682,556285798,retweeted,0,1,1,0,1,1,10,0.341463,0.415476,0,0,0,0.000155,2,79,false,false,919,10,275,11,0,0
username_3cd8d30272a64502676d0bb074bf9fba,__anat,,username,2,125878563,ANAT art+science+technology,"Australian Network for Art & Technology :: National Network (AU). Residencies, Art+Science+Technology collaborations, partnerships and programs.","Kaurna Country ",87981,2045,1866,1467418164195577856,1467418164195577856,en,2021-12-05 08:58:48+00:00,"Vale Alvin Lucier, an eternal inspiration to many. #artScienceTechnology #soundArt #acoustic #experimental #composer https://t.co/wJoXPotS23",1,0,6,0,[],[],[],Alvin Lucier,https://twitter.com/cyclicdefrost/status/1467398963431096329,"artScienceTechnology, soundArt, acoustic, experimental, composer",1467398963431096329,139307942,quoted,1,0,1,1,0,1,-1,0,0,0,0,0,0.000286,20,80,false,false,20,154,18,494,0,0.003261
username_e3a42dce653da22d7d81bcadb87b1d08,__da_ninja__,,username,1,3023793636,🄳🄰 🅽🅸🅽🅹🅰.（a.k.a. リイチくん）,🄳🄰 🅽🅸🅽🅹🅰 . ⓃⒺⓄ ⒿⒶⓅⓄⓃⒾⓈⓂ. 私は忍者です。Я ниндзя.Je suis un ninja. Soy un ninja. 나는 닌자입니다. 我是忍者。野良猫に好かれることがよくあり、初めて行く土地でもよく道を聞かれます。,"FAR EAST,鳥取",1691,2864,26410,1466334846112788480,1466334846112788480,ja,2021-12-02 09:14:05+00:00,RT @telepath_yukari: 2018年に観たAlvin Lucier@京大西部講堂。このときの公演に際して、Los Apsonが出張販売に来てたのが懐い。Oren Ambarchiを始めとした面々を含む、最大15人という大編成でのドローン/ミニマル。休憩も挟んで四…,7,0,0,0,[],[],telepath_yukari,"Alvin Lucier, 京大西部講堂, Los Apson, Oren Ambarchi",[],[],1466310125031866373,2412724464,retweeted,0,1,1,0,1,1,10,0.428571,0.5,0,0,0.000008,0.000155,2,85,false,false,948,25,815,993,0,0
username_9957a35cc76170b9b7a53f2273137806,__fai,,username,1,186395081,Fai Ahmed,https://t.co/7dpaINxnw5,[],1073,885,22227,1466165885962539008,1466165885962539008,en,2021-12-01 22:02:41+00:00,"RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73",163,0,0,0,[],[],ubuweb,Alvin Lucier,"https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466153660052873216,38993997,retweeted,0,1,1,0,1,1,10,0.666667,0.75,0,0,0.008985,0.000155,2,86,false,false,948,1,104,513,0,0
username_d0a24c50b6903eabffba0e2dd2dab34e,__stillpoint,,username,2,976786721139552256,Dan Bennett,"HCI, human autonomy, psychology, enactivism  Post-doc w @elisamekler at @CSAalto PhD @BristolIG w @anneroudaut & @ousmet Mastodon: @dan_bennett@scholar.social","Bristol, England",813,854,6147,1466129551214452736 | 1466133418572455936,1466129551214452736 | 1466133418572455936,en,2021-12-01 19:38:19+00:00 | 2021-12-01 19:53:41+00:00,"RIP the great, mind-expanding, Alvin Lucier Fond memories of this piece being performed at Cafe Kino - it doesn't pop much on video, but in a small venue it's beautiful https://t.co/XRt8KwnXfU | RT @_GregStuart: One of the best to ever do it. RIP Alvin Lucier. https://t.co/RgBrFoVGEC",0 | 32,0,0 | 3,0,[],[],[] | _GregStuart,"Alvin Lucier | Alvin Lucier, Cafe Kino",https://twitter.com/_GregStuart/status/1466117818483720205/photo/1 | https://youtu.be/adUkYPkPhRg,[],1466117818483720205 | [],772605147079856128 | [],[] | retweeted,0,1,1,0,1,1,11,1,1,0,0,0.001387,0.000155,2,87,false,false,948,18,57,508,0,0
username_db3bb0c10de5ae6e3fafd348d4c2408e,_aasamar,,username,2,1445067211383709696,cirguit gay,le bureau du son,[],63,155,971,1466092712151629824 | 1466122652175769600,1466092712151629824 | 1466122652175769600,en,2021-12-01 17:11:55+00:00 | 2021-12-01 19:10:54+00:00,"RT @3particles: RIP Alvin Lucier.  thank you for allowing us to explore resonances with you for so long............................ | RT @MisterLies: Alvin Lucier is dead.   Words cannot describe the impact of this man's contribution to experimental music, psychoacoustics,…",16 | 62,0,0,0,[],[],3particles | MisterLies,Alvin Lucier,[],[],1466085153076387842 | 1466086289061519365,498525627 | 590295379,retweeted,0,2,2,0,2,2,11,0.75,0.833333,0,0,0.002201,0.000155,2,88,false,false,948,29,333,582,0,0
username_3d5dedd6c8dd158fa9a6900194fb5b71,_adoptahighway,,username,1,178056819,Barry Paul Clark,"Musician. He/Him. Experimental project adoptahighway, bassist in @fieldreport + @TontineEnsemble + @rgopelter + @LadyCannon_Band + more","Wisconsin, USA",936,940,6886,1466166207963451392,1466166207963451392,en,2021-12-01 22:03:58+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,89,false,false,948,246,843,449,0,0
username_52f7d7430a25ae072a0a9c4521b54a64,_agusferreyrac,,username,2,1573872859,Agus F,"Músico, DJ, (persona), entre otras cosas...//Estoy aprendiendo a escribir música",Cordoba,709,1231,67151,1466724722977161216,1466724722977161216,en,2021-12-03 11:03:19+00:00,"RT @philipglass: Remembering Alvin Lucier. New York, March 1995 Photo by Betty Freeman https://t.co/sGMM8N4dXB",22,0,0,0,[],[],philipglass,"Alvin Lucier, New York, Betty Freeman",https://twitter.com/philipglass/status/1466432542790361105/photo/1,[],1466432542790361105,386021243,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000415,0.000155,2,91,false,false,948,48,449,468,0,0
username_46301102a98f502686d19aff22f6aa9a,_anniefish,,username,1,268870697,•✿ 𝕬𝖓𝖓𝖎𝖊 𝕱𝖎𝖘𝖍‘𝓈 𝒸𝑜𝓂𝓅𝓁𝒶𝒾𝓃𝓉 ✿•,she who comes with the dawn. t-minus 15.193792102158E+9 years until the universe closes! hello.,no exit,436,679,45781,1466294997716639744,1466294997716639744,en,2021-12-02 06:35:44+00:00,"RT @NTSlive: Instructions for Alvin Lucier's influential sound art performance ""I am sitting in a room"", 1970. ⁣ https://t.co/RArqtKfPor",49,0,0,0,[],[],NTSlive,Alvin Lucier,https://twitter.com/NTSlive/status/1466286011542085632/photo/1,[],1466286011542085632,240439135,retweeted,0,1,1,0,1,1,11,0.666667,0.75,0,0,0.00109,0.000155,2,93,false,false,948,11,542,459,0,0
username_0469df5e40676ba84f0e0e71a857c9bc,_anthonyvine_,,username,1,2358459048,anthony_vine,,[],266,537,582,1466163859719434240,1466163859719434240,en,2021-12-01 21:54:38+00:00,performing an impromptu thing i made in memory of alvin lucier at 5pm est here — https://t.co/WHHTzE7BSu https://t.co/oMmDujJR0e,0,0,3,0,[],[],[],[],"https://www.blastradio.com/anthony.vine, https://twitter.com/_anthonyvine_/status/1466163859719434248/photo/1",[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,21,94,false,false,21,247,19,17,0,0
username_687791d229b948b20ccdb7aa2e54b947,_balamquitze_,,username,3,140483335,Federico,"🪶🔊🪨🔥❤️‍🔥 (Vibrational force continuum) Artista sonoro, educador. Nómada.","Paris, Colombia, el cosmos.",244,385,6582,1466113913242763264 | 1466114031241109504 | 1466114455436251136,1466113913242763264 | 1466114031241109504 | 1466114455436251136,en | es,2021-12-01 18:36:10+00:00 | 2021-12-01 18:36:38+00:00 | 2021-12-01 18:38:19+00:00,"RT @Cafeoto: RIP to the incredible Alvin Lucier. An artist who we were never able to welcome to perform at OTO, but whose work was performe… | RT @hollyherndon: RIP and thank you Alvin Lucier   https://t.co/uQnzTQcfWB | Se nos fue Alvin Lucier 🖤",0 | 137 | 17,0 | 1,0 | 2,0,[],[],Cafeoto | [] | hollyherndon,Alvin Lucier,[] | https://www.youtube.com/watch?v=eGrW61XjdGY,[],1466091866743443463 | 1466093937500827659 | [],106808100 | 15156227 | [],[] | retweeted,0,2,2,0,2,2,9,1,1,0,0,0.007406,0.000155,2,96,false,false,948,39,375,399,0,0
username_68e1698cda81d4337427c9240f2c792d,_chapelierfou,,username,2,3062161025,Chapelier Fou,,"Metz, France",563,136,599,1466281290873942016 | 1466281413519544320,1466281290873942016 | 1466281413519544320,en,2021-12-02 05:41:16+00:00 | 2021-12-02 05:41:45+00:00,"RT @cycling74: We're saddened to hear of the loss of Alvin Lucier, an inspiring artist who brought a tender humanity to experiments with au… | RT @julienbayle: Alvin Lucier will always reverberate in any room I come in, forever.",1 | 8,0,0,0,[],[],cycling74 | julienbayle,Alvin Lucier,[],[],1466106105835114503 | 1466154328251637763,17229271 | 37065289,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.000247,0.000155,2,99,false,false,948,67,325,521,0,0
username_92efd1e071dac4cdd23919b09f290865,_clocolan,,username,3,3386538495,clocolan,"OP-erator/errata  Releases via @castlesinspace, @RedpanMusic, & BauSatz (@kondi_records).  https://t.co/xEPFftklJN…",Namaqualand,654,593,5232,1466351042052907008 | 1467477465245306880,1466351042052907008 | 1467477465245306880,en,2021-12-02 10:18:26+00:00 | 2021-12-05 12:54:26+00:00,RT @cyclicdefrost: Championing Sonic Phenomena as Music – A personal obituary for Alvin Lucier (1931-2021) by Cat Hope https://t.co/JGhcv7B… | RT @nytimesarts: Alvin Lucier’s experimental music was rooted in the physics of sound and might yield unpredictable soundscapes — in one in…,15 | 31,0,0,0,[],[],cyclicdefrost | nytimesarts,Alvin Lucier,[],[],1466141885001613321 | 1467398963431096329,139307942 | 1440641,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.001664,0.000155,2,101,false,false,948,59,325,408,0,0
username_6bc947566bb3f50d712efb0de07bfb19,_d,,username,1,9770662,daniela franco,"ejerce la polivalencia diletante y, cuando no le queda otro remedio, trabaja como artista .",parís / querétaro,3916,121,16953,1466597117657497600,1466597117657497600,en,2021-12-03 02:36:15+00:00,"RT @harikunzru: If you have 45 minutes, a pair of headphones and a darkened room, listen to Alvin Lucier (who died yesterday) sitting in a…",15,0,0,0,[],[],harikunzru,Alvin Lucier,[],[],1466586879969533955,16745361,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000022,0.000155,2,103,false,false,948,43,362,985,0,0
username_e2a0ff00e65b523ee85b1aa506347253,_danisdead,,username,1,162530342,Dan,Alien Observer / Kale Seitan / Mildly High Club,Mexico Shitty,572,1498,21946,1466300369324101632,1466300369324101632,en,2021-12-02 06:57:05+00:00,"RT @NTSlive: Instructions for Alvin Lucier's influential sound art performance ""I am sitting in a room"", 1970. ⁣ https://t.co/RArqtKfPor",49,0,0,0,[],[],NTSlive,Alvin Lucier,https://twitter.com/NTSlive/status/1466286011542085632/photo/1,[],1466286011542085632,240439135,retweeted,0,1,1,0,1,1,11,0.666667,0.75,0,0,0.00109,0.000155,2,104,false,false,948,11,542,459,0,0
username_70e9e8aeb9a3bc8322f9a6d89c24bfae,_deafbeef,,username,1,1363136402284818432,0xDEAFBEEF,Generative audiovisual art.,[],35329,1104,1783,1466089315595956224,1466089315595956224,en,2021-12-01 16:58:26+00:00,"RIP Alvin Lucier: hugely influential sound artist and composer. Lucier's 1969 work ""I am sitting in a room"" is a seminal piece on generation loss, inspiring many subsequent works, including the Entropy series. https://t.co/5IGjlFsJCi",9,4,108,2,[],[],[],Alvin Lucier,https://twitter.com/_deafbeef/status/1466089315595956230/photo/1,[],[],[],[],9,0,9,9,0,9,11,0,0,0,0.000607,0,0.001174,2,105,false,false,948,46,302,437,0,0.029352
username_9526b6fea14e61a53658152ddfcc8b9e,_deru,,username,1,18442891,DERU,music music music + @theechosociety @79ancestors,"Silverlake, LA",4541,1142,10638,1466109730791694336,1466109730791694336,en,2021-12-01 18:19:33+00:00,RT @robinrimbaud: Farewell to composer Alvin Lucier (1931 - 2021) whose work taught us so much about the very act of listening as much as t…,94,0,0,0,[],[],robinrimbaud,Alvin Lucier,[],[],1466099142023950342,21600839,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006342,0.000155,2,106,false,false,948,2,456,985,0,0
username_c1ef90cfb61dfa8aa9924c4798676c5f,_djgirl,,username,1,451148319,Ms. Information ℹ️,⚢ @eatdislabel //  $tchanbb             👇👁👁💬     BOOKINGS/COMMISSIONS    itstchanho(at)gmail           she//,location,2240,1893,76115,1466099035962548224,1466099035962548224,en,2021-12-01 17:37:03+00:00,RT @DDDrewDaniel: R.I.P. Alvin Lucier. Gutted to hear of this loss to experimental music. If you want a path into the work and haven't yet…,98,0,0,0,[],[],DDDrewDaniel,Alvin Lucier,[],[],1466092382059859970,1061650514,retweeted,0,1,1,0,1,1,10,1,1,0,0,0.005662,0.000155,2,107,false,false,948,6,217,307,0,0
username_f265877f8f8ce7fe5e870003515d92d0,_earroyo,,username,1,68899601,Erika Arroyo,Not waving but drowning | #POSTALES por @nofm_radio | #NaturalezaMuerta #DiapositivasSonoras | Integrante de @altavoz_sc,[],3455,4995,27153,1466226909168214016,1466226909168214016,en,2021-12-02 02:05:10+00:00,RT @NormalComposers: Alvin Lucier sitting in a garden.   RIP Alvin Lucier (1931 - 2021) https://t.co/IBaEhH68NK,303,0,0,0,[],[],NormalComposers,"Alvin Lucier, Alvin Lucier",https://twitter.com/NormalComposers/status/1466123599157334029/photo/1,[],1466123599157334029,2358169944,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.054403,0.000155,2,108,false,false,948,248,843,449,0,0
username_e39fa12800fb8ac59309239c7893a7b8,_ericporat,,username,1,1444070841810042880,Eric Porat Music,Eric Porat Music,[],10,7,6022,1466161574008160256,1466161574008160256,en,2021-12-01 21:45:33+00:00,"Alvin Lucier, American avant-garde composer, dies aged 90: Composer who explored the physical nature of sound in pieces such as Music on a Long Thin Wire had suffered a recent fall Alvin Lucier, the composer whose explorations of the physical properties… https://t.co/inF2vZBtRx",0,0,0,0,[],[],[],"Alvin Lucier, Alvin Lucier",http://dlvr.it/SDZFV6,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,22,109,false,false,22,249,20,18,0,0
